RecordTime,£¨ÓÎÏ·£©Ö¡ÂÊ(Ö¡),extra
1637845980191,61.0,null
1637845981213,61.0,null
1637845982223,61.0,null
1637845983198,61.0,null
1637845984202,61.0,null
1637845985212,61.0,null
1637845986209,61.0,null
1637845987208,61.0,null
1637845988218,61.0,null
1637845989211,61.0,null
1637845990210,61.0,null
1637845991210,61.0,null
1637845992211,61.0,null
1637845993214,61.0,null
1637845994239,61.0,null
1637845995227,61.0,null
1637845996224,61.0,null
1637845997237,61.0,null
1637845998231,61.0,null
1637845999241,61.0,null
1637846000243,61.0,null
1637846001250,61.0,null
1637846002243,61.0,null
1637846003250,61.0,null
1637846004257,61.0,null
1637846005257,61.0,null
1637846006258,61.0,null
1637846007267,61.0,null
1637846008270,61.0,null
1637846009273,61.0,null
1637846010259,61.0,null
1637846011263,61.0,null
1637846012275,61.0,null
1637846013265,61.0,null
1637846014264,61.0,null
1637846015273,61.0,null
1637846016277,61.0,null
1637846017274,61.0,null
1637846018280,61.0,null
1637846019280,61.0,null
1637846020303,61.0,null
1637846021290,61.0,null
1637846022305,61.0,null
1637846023294,61.0,null
1637846024307,61.0,null
1637846025311,61.0,null
1637846026313,61.0,null
1637846027311,61.0,null
1637846028322,61.0,null
1637846029309,61.0,null
1637846030314,61.0,null
1637846031314,61.0,null
1637846032329,61.0,null
1637846033340,61.0,null
1637846034322,61.0,null
1637846035339,61.0,null
1637846036332,61.0,null
1637846037345,61.0,null
1637846038344,61.0,null
1637846039339,61.0,null
1637846040346,61.0,null
1637846041360,61.0,null
1637846042361,61.0,null
1637846043357,61.0,null
1637846044357,61.0,null
1637846045349,61.0,null
1637846046350,61.0,null
1637846047382,61.0,null
1637846048371,61.0,null
1637846049410,61.0,null
1637846050373,61.0,null
1637846051380,61.0,null
1637846052380,61.0,null
1637846053375,61.0,null
1637846055389,61.0,null
1637846056406,61.0,null
1637846057397,61.0,null
1637846058396,61.0,null
1637846059381,61.0,null
1637846060391,61.0,null
1637846061388,61.0,null
1637846062399,61.0,null
1637846063410,61.0,null
1637846064398,61.0,null
1637846065398,61.0,null
1637846066416,61.0,null
1637846067437,61.0,null
1637846068419,61.0,null
1637846069422,61.0,null
1637846070432,61.0,null
1637846071432,61.0,null
1637846072429,61.0,null
1637846073415,61.0,null
1637846074433,61.0,null
1637846075442,61.0,null
1637846076451,61.0,null
1637846077430,61.0,null
1637846078455,61.0,null
1637846079443,61.0,null
1637846080440,61.0,null
1637846081466,61.0,null
1637846082456,61.0,null
1637846083454,61.0,null
1637846084453,61.0,null
1637846085457,61.0,null
1637846086462,61.0,null
1637846087465,61.0,null
1637846088470,61.0,null
1637846089462,61.0,null
1637846090466,61.0,null
1637846091476,61.0,null
1637846092485,61.0,null
1637846093478,61.0,null
1637846094490,61.0,null
1637846095489,61.0,null
1637846096496,61.0,null
1637846097481,61.0,null
1637846098492,61.0,null
1637846099489,61.0,null
1637846100491,61.0,null
1637846101506,61.0,null
1637846102521,61.0,null
1637846103496,61.0,null
1637846104511,61.0,null
1637846105513,61.0,null
1637846106517,61.0,null
1637846107506,61.0,null
1637846108515,61.0,null
1637846109513,61.0,null
1637846110513,61.0,null
1637846111536,61.0,null
1637846112530,61.0,null
1637846113521,61.0,null
1637846114523,61.0,null
1637846115529,61.0,null
1637846116531,61.0,null
1637846117539,61.0,null
1637846118557,61.0,null
1637846119541,61.0,null
1637846120540,61.0,null
1637846121549,61.0,null
1637846122554,61.0,null
1637846123559,61.0,null
1637846124561,61.0,null
1637846125560,61.0,null
1637846126576,61.0,null
1637846127577,61.0,null
1637846128575,61.0,null
1637846129572,61.0,null
1637846130583,61.0,null
1637846131594,61.0,null
1637846132582,61.0,null
1637846133578,61.0,null
1637846134592,61.0,null
1637846135587,61.0,null
1637846136594,61.0,null
1637846137595,61.0,null
1637846138596,61.0,null
1637846139595,61.0,null
1637846140597,61.0,null
1637846141614,61.0,null
1637846142624,61.0,null
1637846143625,61.0,null
1637846144614,61.0,null
1637846145622,61.0,null
1637846146631,61.0,null
1637846147628,61.0,null
1637846148626,61.0,null
1637846149621,61.0,null
1637846150639,61.0,null
1637846151632,61.0,null
1637846152638,61.0,null
1637846153657,61.0,null
1637846154631,61.0,null
1637846155648,61.0,null
1637846156656,61.0,null
1637846157645,61.0,null
1637846158653,61.0,null
1637846159654,61.0,null
1637846160663,61.0,null
1637846161657,61.0,null
1637846162664,61.0,null
1637846163674,61.0,null
1637846164669,61.0,null
1637846165662,61.0,null
1637846166689,61.0,null
1637846167682,61.0,null
1637846168686,61.0,null
1637846169675,61.0,null
1637846170681,61.0,null
1637846171707,61.0,null
1637846172686,61.0,null
1637846173689,61.0,null
1637846174690,61.0,null
1637846175686,61.0,null
1637846176688,61.0,null
1637846177709,61.0,null
1637846178698,61.0,null
1637846179708,61.0,null
1637846180708,61.0,null
1637846181710,61.0,null
1637846182707,61.0,null
1637846183712,61.0,null
1637846184717,61.0,null
1637846185711,61.0,null
1637846186720,61.0,null
1637846187720,61.0,null
1637846188737,61.0,null
1637846189745,61.0,null
1637846190734,61.0,null
1637846191740,61.0,null
1637846192750,61.0,null
1637846193744,61.0,null
1637846194745,61.0,null
1637846195754,61.0,null
1637846196744,61.0,null
1637846197757,61.0,null
1637846198751,61.0,null
1637846199775,61.0,null
1637846200771,61.0,null
1637846201771,61.0,null
1637846202755,61.0,null
1637846203787,61.0,null
1637846204768,61.0,null
1637846205775,61.0,null
1637846206787,61.0,null
1637846207766,61.0,null
1637846208784,61.0,null
1637846209822,61.0,null
1637846210787,61.0,null
1637846211786,61.0,null
1637846212789,61.0,null
1637846213801,61.0,null
1637846214785,61.0,null
1637846215806,61.0,null
1637846216811,61.0,null
1637846217810,61.0,null
1637846218824,61.0,null
1637846219799,61.0,null
1637846220806,62.0,null
1637846221821,61.0,null
1637846222806,61.0,null
1637846223808,61.0,null
1637846224800,61.0,null
1637846225818,61.0,null
1637846226809,61.0,null
1637846227822,61.0,null
1637846228820,61.0,null
1637846229830,61.0,null
1637846230835,61.0,null
1637846231845,61.0,null
1637846232843,61.0,null
1637846233852,61.0,null
1637846234860,61.0,null
1637846235862,61.0,null
1637846236846,61.0,null
1637846237856,61.0,null
1637846238851,61.0,null
1637846239858,61.0,null
1637846240870,61.0,null
1637846241871,61.0,null
1637846242874,61.0,null
1637846243872,61.0,null
1637846244872,61.0,null
1637846245860,61.0,null
1637846246898,61.0,null
1637846247888,61.0,null
1637846248890,61.0,null
1637846249875,61.0,null
1637846250903,61.0,null
1637846251882,60.0,null
1637846252895,61.0,null
1637846253908,61.0,null
1637846254898,61.0,null
1637846255893,61.0,null
1637846256899,61.0,null
1637846257919,61.0,null
1637846258900,61.0,null
1637846259906,62.0,null
1637846260925,62.0,null
1637846261931,61.0,null
1637846262904,61.0,null
1637846263920,61.0,null
1637846264940,61.0,null
1637846265914,62.0,null
1637846266935,62.0,null
1637846267927,60.0,null
1637846268934,62.0,null
1637846269943,60.0,null
1637846270935,60.0,null
1637846271948,61.0,null
1637846272949,61.0,null
1637846273950,62.0,null
1637846274951,61.0,null
1637846275954,61.0,null
1637846276954,60.0,null
1637846277959,61.0,null
1637846278966,61.0,null
1637846279965,62.0,null
1637846280966,60.0,null
1637846281973,61.0,null
1637846282974,61.0,null
1637846283968,61.0,null
1637846284964,61.0,null
1637846285954,61.0,null
1637846286982,60.0,null
1637846287984,61.0,null
1637846288966,61.0,null
1637846289972,61.0,null
1637846290986,62.0,null
1637846291984,61.0,null
1637846292975,60.0,null
1637846293980,61.0,null
1637846294984,61.0,null
1637846295997,62.0,null
1637846296993,61.0,null
1637846298007,61.0,null
1637846298989,60.0,null
1637846299999,62.0,null
1637846301015,61.0,null
1637846302010,61.0,null
1637846303012,61.0,null
1637846304018,61.0,null
1637846304998,62.0,null
1637846306021,61.0,null
1637846307024,60.0,null
1637846308015,61.0,null
1637846309021,61.0,null
1637846310016,61.0,null
1637846311025,62.0,null
1637846312034,61.0,null
1637846313023,62.0,null
1637846314046,61.0,null
1637846315034,61.0,null
1637846316048,61.0,null
1637846317033,61.0,null
1637846318043,60.0,null
1637846319056,61.0,null
1637846320040,61.0,null
1637846321057,61.0,null
1637846322071,61.0,null
1637846323071,62.0,null
1637846324059,61.0,null
1637846325056,61.0,null
1637846326067,61.0,null
1637846327078,61.0,null
1637846328072,60.0,null
1637846329076,62.0,null
1637846330080,61.0,null
1637846331069,61.0,null
1637846332081,61.0,null
1637846333067,61.0,null
1637846334099,61.0,null
1637846335082,61.0,null
1637846336089,61.0,null
1637846337118,62.0,null
1637846338099,60.0,null
1637846339111,62.0,null
1637846340118,61.0,null
1637846341109,62.0,null
1637846342101,61.0,null
